date,ticker,price
05/06/2014,msft,36.765916
05/07/2014,msft,37.10477
05/08/2014,msft,37.31185
05/09/2014,msft,37.217725
05/12/2014,msft,37.62247
5/13/14,msft,38.314441
5/14/14,msft,38.143821
5/15/14,msft,37.537157
5/16/14,msft,37.755179
5/19/14,msft,37.679345
5/20/14,msft,37.612991
5/21/14,msft,38.248088
5/22/14,msft,38.011111
5/23/14,msft,38.03007
5/27/14,msft,38.096423
5/28/14,msft,37.925799
5/29/14,msft,38.238611
5/30/14,msft,38.807354
06/02/2014,msft,38.66517
06/03/2014,msft,38.191216
06/04/2014,msft,38.219652
06/05/2014,msft,39.06329
06/06/2014,msft,39.319225
06/09/2014,msft,39.120165
06/10/2014,msft,38.9685
06/11/2014,msft,38.731523
06/12/2014,msft,38.46611
6/13/14,msft,39.082248
6/16/14,msft,39.338184
6/17/14,msft,39.508808
6/18/14,msft,39.480371
6/19/14,msft,39.347661
6/20/14,msft,39.508808
6/23/14,msft,39.80266
6/24/14,msft,39.575161
6/25/14,msft,39.840574
6/26/14,msft,39.546725
6/27/14,msft,40.049115
6/30/14,msft,39.527766
07/01/2014,msft,39.688909
07/02/2014,msft,39.717348
07/03/2014,msft,39.622556
07/07/2014,msft,39.80266
07/08/2014,msft,39.603597
07/09/2014,msft,39.499326
07/10/2014,msft,39.518285
07/11/2014,msft,39.89745
7/14/14,msft,39.944844
7/15/14,msft,40.238697
7/16/14,msft,41.783788
7/17/14,msft,42.210344
7/18/14,msft,42.362009
7/21/14,msft,42.504197
7/22/14,msft,42.494719
7/23/14,msft,42.532633
7/24/14,msft,42.087119
7/25/14,msft,42.181908
7/28/14,msft,41.679518
7/29/14,msft,41.603683
7/30/14,msft,41.309834
7/31/14,msft,40.911711
08/01/2014,msft,40.627339
08/04/2014,msft,41.110771
08/05/2014,msft,40.83588
08/06/2014,msft,40.513591
08/07/2014,msft,40.978064
08/08/2014,msft,40.949628
08/11/2014,msft,40.949628
08/12/2014,msft,41.252959
8/13/14,msft,41.783788
8/14/14,msft,41.96389
8/15/14,msft,42.456802
8/18/14,msft,42.760132
8/19/14,msft,43.237046
8/20/14,msft,42.87459
8/21/14,msft,43.132124
8/22/14,msft,43.065356
8/25/14,msft,43.08443
8/26/14,msft,42.931817
8/27/14,msft,42.798282
8/28/14,msft,42.807822
8/29/14,msft,43.332427
09/02/2014,msft,43.008125
09/03/2014,msft,42.884126
09/04/2014,msft,43.170274
09/05/2014,msft,43.790264
09/08/2014,msft,44.324409
09/09/2014,msft,44.601017
09/10/2014,msft,44.677325
09/11/2014,msft,44.829937
09/12/2014,msft,44.54379
9/15/14,msft,44.105029
9/16/14,msft,44.601017
9/17/14,msft,44.3721
9/18/14,msft,44.524713
9/19/14,msft,45.325929
9/22/14,msft,44.887168
9/23/14,msft,44.410254
9/24/14,msft,44.906245
9/25/14,msft,43.914263
9/26/14,msft,44.267178
9/29/14,msft,44.295792
9/30/14,msft,44.219488
10/01/2014,msft,43.780727
10/02/2014,msft,43.647188
10/03/2014,msft,43.961954
10/06/2014,msft,43.961954
10/07/2014,msft,43.427808
10/08/2014,msft,44.620094
10/09/2014,msft,43.733033
10/10/2014,msft,41.997066
10/13/14,msft,41.634613
10/14/14,msft,41.710918
10/15/14,msft,41.224467
10/16/14,msft,40.76663
10/17/14,msft,41.615536
10/20/14,msft,42.04476
10/21/14,msft,42.807822
10/22/14,msft,42.330908
10/23/14,msft,42.941357
10/24/14,msft,44.000108
10/27/14,msft,43.790264
10/28/14,msft,44.343486
10/29/14,msft,44.467482
10/30/14,msft,43.9238
10/31/14,msft,44.782247
11/03/2014,msft,45.249621
11/04/2014,msft,45.373619
11/05/2014,msft,45.65023
11/06/2014,msft,46.451446
11/07/2014,msft,46.432369
11/10/2014,msft,46.632673
11/11/2014,msft,46.613596
11/12/2014,msft,46.527751
11/13/14,msft,47.31943
11/14/14,msft,47.290816
11/17/14,msft,47.176354
11/18/14,msft,46.782821
11/19/14,msft,46.283702
11/20/14,msft,46.744426
11/21/14,msft,46.053337
11/24/14,msft,45.678998
11/25/14,msft,45.563818
11/26/14,msft,45.832573
11/28/14,msft,45.890165
12/01/2014,msft,46.667637
12/02/2014,msft,46.514062
12/03/2014,msft,46.149324
12/04/2014,msft,46.878804
12/05/2014,msft,46.475667
12/08/2014,msft,45.784582
12/09/2014,msft,45.678998
12/10/2014,msft,45.016707
12/11/2014,msft,45.275862
12/12/2014,msft,45.064699
12/15/14,msft,44.79594
12/16/14,msft,43.346576
12/17/14,msft,43.903288
12/18/14,msft,45.61181
12/19/14,msft,45.746187
12/22/14,msft,46.053337
12/23/14,msft,46.504465
12/24/14,msft,46.206912
12/26/14,msft,45.957354
12/29/14,msft,45.544621
12/30/14,msft,45.131887
12/31/14,msft,44.584776
01/02/2015,msft,44.882326
01/05/2015,msft,44.469596
01/06/2015,msft,43.816902
01/07/2015,msft,44.373609
01/08/2015,msft,45.678998
01/09/2015,msft,45.295059
01/12/2015,msft,44.728751
1/13/15,msft,44.49839
1/14/15,msft,44.114451
1/15/15,msft,43.653726
1/16/15,msft,44.38321
1/20/15,msft,44.527184
1/21/15,msft,44.076056
1/22/15,msft,45.237471
1/23/15,msft,45.285462
1/26/15,msft,45.122287
1/27/15,msft,40.946965
1/28/15,msft,39.535992
1/29/15,msft,40.323065
1/30/15,msft,38.777718
02/02/2015,msft,39.622379
02/03/2015,msft,39.929528
02/04/2015,msft,40.159893
02/05/2015,msft,40.745398
02/06/2015,msft,40.707004
02/09/2015,msft,40.659012
02/10/2015,msft,40.889373
02/11/2015,msft,40.67821
02/12/2015,msft,41.359698
2/13/15,msft,42.108376
2/17/15,msft,42.127713
2/18/15,msft,42.079376
2/19/15,msft,42.050377
2/20/15,msft,42.398381
2/23/15,msft,42.678718
2/24/15,msft,42.620716
2/25/15,msft,42.52405
2/26/15,msft,42.591717
2/27/15,msft,42.388712
03/02/2015,msft,42.417715
03/03/2015,msft,41.837708
03/04/2015,msft,41.625042
03/05/2015,msft,41.673375
03/06/2015,msft,40.948368
03/09/2015,msft,41.422037
03/10/2015,msft,40.629363
03/11/2015,msft,40.58103
03/12/2015,msft,39.653023
3/13/15,msft,40.001027
3/16/15,msft,40.175029
3/17/15,msft,40.310362
3/18/15,msft,41.083702
3/19/15,msft,40.880701
3/20/15,msft,41.45104
3/23/15,msft,41.431706
3/24/15,msft,41.470374
3/25/15,msft,40.078359
3/26/15,msft,39.83669
3/27/15,msft,39.60469
3/30/15,msft,39.595021
3/31/15,msft,39.305019
04/01/2015,msft,39.363021
04/02/2015,msft,38.94735
04/06/2015,msft,40.16536
04/07/2015,msft,40.146026
04/08/2015,msft,40.039691
04/09/2015,msft,40.097693
04/10/2015,msft,40.329696
4/13/15,msft,40.368361
4/14/15,msft,40.262029
4/15/15,msft,40.851698
4/16/15,msft,40.755032
4/17/15,msft,40.233027
4/20/15,msft,41.480039
4/21/15,msft,41.219036
4/22/15,msft,41.557375
4/23/15,msft,41.895709
4/24/15,msft,46.274748
4/27/15,msft,46.429415
4/28/15,msft,47.52176
4/29/15,msft,47.425094
4/30/15,msft,47.019088
05/01/2015,msft,47.038422
05/04/2015,msft,46.63242
05/05/2015,msft,46.013745
05/06/2015,msft,44.737734
05/07/2015,msft,45.143739
05/08/2015,msft,46.158748
05/11/2015,msft,45.79141
05/12/2015,msft,45.772076
5/13/15,msft,46.042748
5/14/15,msft,47.096424
5/15/15,msft,46.690418
5/18/15,msft,46.410082
5/19/15,msft,46.293331
5/20/15,msft,46.293331
5/21/15,msft,46.137654
5/22/15,msft,45.631719
5/26/15,msft,45.330101
5/27/15,msft,46.322518
5/28/15,msft,46.166845
5/29/15,msft,45.5928
06/01/2015,msft,45.952793
06/02/2015,msft,45.651175
06/03/2015,msft,45.583068
06/04/2015,msft,45.106321
06/05/2015,msft,44.892269
06/08/2015,msft,44.493357
06/09/2015,msft,44.415522
06/10/2015,msft,45.34956
06/11/2015,msft,45.184156
06/12/2015,msft,44.726868
6/15/15,msft,44.250117
6/16/15,msft,44.590655
6/17/15,msft,44.726868
6/18/15,msft,45.456586
6/19/15,msft,44.85335
6/22/15,msft,44.979835
6/23/15,msft,44.668489
6/24/15,msft,44.40579
6/25/15,msft,44.415522
6/26/15,msft,44.036065
6/29/15,msft,43.170133
6/30/15,msft,42.956085
07/01/2015,msft,43.247972
07/02/2015,msft,43.199325
07/06/2015,msft,43.189593
07/07/2015,msft,43.102027
07/08/2015,msft,43.043652
07/09/2015,msft,43.316079
07/10/2015,msft,43.403645
7/13/15,msft,44.308496
7/14/15,msft,44.386331
7/15/15,msft,44.522544
7/16/15,msft,45.398208
7/17/15,msft,45.359288
7/20/15,msft,45.651175
7/21/15,msft,46.00144
7/22/15,msft,44.308496
7/23/15,msft,44.863082
7/24/15,msft,44.697677
7/27/15,msft,44.123632
7/28/15,msft,44.113904
7/29/15,msft,45.038214
7/30/15,msft,45.612259
7/31/15,msft,45.437127
08/03/2015,msft,45.544153
08/04/2015,msft,46.254411
08/05/2015,msft,46.293331
08/06/2015,msft,45.359288
08/07/2015,msft,45.476046
08/10/2015,msft,46.050091
08/11/2015,msft,45.154968
08/12/2015,msft,45.476046
8/13/15,msft,45.466314
8/14/15,msft,45.729013
8/17/15,msft,46.04036
8/18/15,msft,46.294998
8/19/15,msft,45.648611
8/20/15,msft,44.718205
8/21/15,msft,42.181627
8/24/15,msft,40.820298
8/25/15,msft,39.635257
8/26/15,msft,41.829052
8/27/15,msft,42.994509
8/28/15,msft,43.023889
8/31/15,msft,42.622346
09/01/2015,msft,40.95741
09/02/2015,msft,42.465647
09/03/2015,msft,42.602758
09/04/2015,msft,41.731116
09/08/2015,msft,42.984713
09/09/2015,msft,42.181627
09/10/2015,msft,42.397091
09/11/2015,msft,42.58317
9/14/15,msft,42.152247
9/15/15,msft,43.072857
9/16/15,msft,43.386257
9/17/15,msft,43.337289
9/18/15,msft,42.58317
9/21/15,msft,43.200177
9/22/15,msft,42.994509
9/23/15,msft,42.965126
9/24/15,msft,43.004301
9/25/15,msft,43.033681
9/28/15,msft,42.397091
9/29/15,msft,42.543994
9/30/15,msft,43.347081
10/01/2015,msft,43.689864
10/02/2015,msft,44.630062
10/05/2015,msft,45.668199
10/06/2015,msft,45.785723
10/07/2015,msft,45.834691
10/08/2015,msft,46.471285
10/09/2015,msft,46.138298
10/12/2015,msft,46.030566
10/13/15,msft,45.922835
10/14/15,msft,45.717167
10/15/15,msft,46.040358
10/16/15,msft,46.530045
10/19/15,msft,46.637777
10/20/15,msft,46.784685
10/21/15,msft,46.226442
10/22/15,msft,47.03932
10/23/15,msft,51.779489
10/26/15,msft,53.131026
10/27/15,msft,52.582575
10/28/15,msft,52.866595
10/29/15,msft,52.259384
10/30/15,msft,51.554234
11/02/2015,msft,52.14186
11/03/2015,msft,53.03309
11/04/2015,msft,53.277934
11/05/2015,msft,53.258346
11/06/2015,msft,53.787205
11/09/2015,msft,53.042882
11/10/2015,msft,52.406288
11/11/2015,msft,52.543403
11/12/2015,msft,52.220208
11/13/15,msft,51.750109
11/16/15,msft,52.660927
11/17/15,msft,52.227098
11/18/15,msft,53.094754
11/19/15,msft,53.183492
11/20/15,msft,53.429985
11/23/15,msft,53.429985
11/24/15,msft,53.489145
11/25/15,msft,52.936998
11/27/15,msft,53.173634
11/30/15,msft,53.587741
12/01/2015,msft,54.445542
12/02/2015,msft,54.43568
12/03/2015,msft,53.439847
12/04/2015,msft,55.125864
12/07/2015,msft,55.027268
12/08/2015,msft,55.007548
12/09/2015,msft,54.208907
12/10/2015,msft,54.49484
12/11/2015,msft,53.301811
12/14/15,msft,54.366662
12/15/15,msft,54.425822
12/16/15,msft,55.342779
12/17/15,msft,54.91881
12/18/15,msft,53.370829
12/21/15,msft,54.061013
12/22/15,msft,54.573716
12/23/15,msft,55.037126
12/24/15,msft,54.889228
12/28/15,msft,55.165304
12/29/15,msft,55.756887
12/30/15,msft,55.520255
12/31/15,msft,54.701894
01/04/2016,msft,54.031431
01/05/2016,msft,54.277924
01/06/2016,msft,53.291949
01/07/2016,msft,51.438315
01/08/2016,msft,51.596075
01/11/2016,msft,51.566493
01/12/2016,msft,52.039761
1/13/16,msft,50.91575
1/14/16,msft,52.365134
1/15/16,msft,50.274868
1/19/16,msft,49.850899
1/20/16,msft,50.077673
1/21/16,msft,49.772019
1/22/16,msft,51.556635
1/25/16,msft,51.063648
1/26/16,msft,51.438315
1/27/16,msft,50.501642
1/28/16,msft,51.329861
1/29/16,msft,54.317364
02/01/2016,msft,53.942693
02/02/2016,msft,52.256676
02/03/2016,msft,51.428457
02/04/2016,msft,51.270701
02/05/2016,msft,49.456507
02/08/2016,msft,48.717026
02/09/2016,msft,48.588848
02/10/2016,msft,49.012818
02/11/2016,msft,48.993098
02/12/2016,msft,49.791739
2/16/16,msft,50.73514
2/17/16,msft,52.0559
2/18/16,msft,51.827498
2/19/16,msft,51.460069
2/22/16,msft,52.284306
2/23/16,msft,50.824515
2/24/16,msft,51.003265
2/25/16,msft,51.738123
2/26/16,msft,50.94368
2/29/16,msft,50.526599
03/01/2016,msft,52.214792
03/02/2016,msft,52.582221
03/03/2016,msft,51.986386
03/04/2016,msft,51.668609
03/07/2016,msft,50.675555
03/08/2016,msft,51.291252
03/09/2016,msft,52.472985
03/10/2016,msft,51.688471
03/11/2016,msft,52.701387
3/14/16,msft,52.800691
3/15/16,msft,53.217775
3/16/16,msft,53.972495
3/17/16,msft,54.280343
3/18/16,msft,53.118471
3/21/16,msft,53.4859
3/22/16,msft,53.694441
3/23/16,msft,53.595137
3/24/16,msft,53.833468
3/28/16,msft,53.168123
3/29/16,msft,54.329995
3/30/16,msft,54.667634
3/31/16,msft,54.846384
04/01/2016,msft,55.184022
04/04/2016,msft,55.044995
04/05/2016,msft,54.181039
04/06/2016,msft,54.737147
04/07/2016,msft,54.081731
04/08/2016,msft,54.042008
04/11/2016,msft,53.932776
04/12/2016,msft,54.270414
4/13/16,msft,54.965549
4/14/16,msft,54.975482
4/15/16,msft,55.263468
4/18/16,msft,56.06784
4/19/16,msft,55.998326
4/20/16,msft,55.203884
4/21/16,msft,55.392563
4/22/16,msft,51.420346
4/25/16,msft,51.748056
4/26/16,msft,51.082707
4/27/16,msft,50.58618
4/28/16,msft,49.553407
4/29/16,msft,49.523612
05/02/2016,msft,50.258474
05/03/2016,msft,49.434237
05/04/2016,msft,49.523612
05/05/2016,msft,49.593126
05/06/2016,msft,50.040001
05/09/2016,msft,49.722224
05/10/2016,msft,50.665626
05/11/2016,msft,50.695417
05/12/2016,msft,51.152221
5/13/16,msft,50.725211
5/16/16,msft,51.470002
5/17/16,msft,50.509998
5/18/16,msft,50.810001
5/19/16,msft,50.32
5/20/16,msft,50.619999
5/23/16,msft,50.029999
5/24/16,msft,51.59
5/25/16,msft,52.119999
5/26/16,msft,51.889999
5/27/16,msft,52.32
5/31/16,msft,53
06/01/2016,msft,52.849998
06/02/2016,msft,52.48
06/03/2016,msft,51.790001
06/06/2016,msft,52.130001
06/07/2016,msft,52.099998
06/08/2016,msft,52.040001
06/09/2016,msft,51.619999
06/10/2016,msft,51.48
6/13/16,msft,50.139999
6/14/16,msft,49.830002
6/15/16,msft,49.689999
6/16/16,msft,50.389999
6/17/16,msft,50.130001
6/20/16,msft,50.07
6/21/16,msft,51.189999
6/22/16,msft,50.990002
6/23/16,msft,51.91
6/24/16,msft,49.830002
6/27/16,msft,48.43
6/28/16,msft,49.439999
6/29/16,msft,50.540001
6/30/16,msft,51.169998
6/30/10,wfc,22.132058
07/01/2010,wfc,21.768953
07/02/2010,wfc,21.509592
07/06/2010,wfc,21.743017
07/07/2010,wfc,23.048463
07/08/2010,wfc,23.031171
07/09/2010,wfc,23.342404
07/12/2010,wfc,23.394276
7/13/10,wfc,24.155066
7/14/10,wfc,23.912996
7/15/10,wfc,24.042676
7/16/10,wfc,22.685358
7/19/10,wfc,22.495162
7/20/10,wfc,22.400062
7/21/10,wfc,22.529742
7/22/10,wfc,23.679572
7/23/10,wfc,23.705508
7/26/10,wfc,24.129129
7/27/10,wfc,24.544105
7/28/10,wfc,24.267455
7/29/10,wfc,23.938933
7/30/10,wfc,23.973513
08/02/2010,wfc,24.699721
08/03/2010,wfc,24.310682
08/04/2010,wfc,24.189431
08/05/2010,wfc,24.146126
08/06/2010,wfc,24.033538
08/09/2010,wfc,24.449253
08/10/2010,wfc,24.05086
08/11/2010,wfc,22.777731
08/12/2010,wfc,22.517909
8/13/10,wfc,22.379338
8/16/10,wfc,22.240766
8/17/10,wfc,21.946301
8/18/10,wfc,21.980943
8/19/10,wfc,21.158174
8/20/10,wfc,21.305407
8/23/10,wfc,20.984959
8/24/10,wfc,20.473975
8/25/10,wfc,20.439333
8/26/10,wfc,20.344065
8/27/10,wfc,20.785762
8/30/10,wfc,20.136207
8/31/10,wfc,20.396029
09/01/2010,wfc,21.357371
09/02/2010,wfc,21.738443
09/03/2010,wfc,22.379338
09/07/2010,wfc,21.58255
09/08/2010,wfc,21.842371
09/09/2010,wfc,22.249427
09/10/2010,wfc,22.301391
9/13/10,wfc,22.950946
9/14/10,wfc,22.569873
9/15/10,wfc,22.812374
9/16/10,wfc,22.569873
9/17/10,wfc,22.52657
9/20/10,wfc,23.00291
9/21/10,wfc,22.847016
9/22/10,wfc,22.353355
9/23/10,wfc,21.686479
9/24/10,wfc,22.162819
9/27/10,wfc,22.110855
9/28/10,wfc,21.954962
9/29/10,wfc,21.686479
9/30/10,wfc,21.755765
10/01/2010,wfc,22.136836
10/04/2010,wfc,21.980943
10/05/2010,wfc,22.734428
10/06/2010,wfc,22.777731
10/07/2010,wfc,22.517909
10/08/2010,wfc,22.474606
10/11/2010,wfc,22.214783
10/12/2010,wfc,22.500587
10/13/10,wfc,22.353355
10/14/10,wfc,21.409335
10/15/10,wfc,20.422011
10/18/10,wfc,21.539247
10/19/10,wfc,21.262102
10/20/10,wfc,22.17148
10/21/10,wfc,22.543892
10/22/10,wfc,22.613178
10/25/10,wfc,22.275408
10/26/10,wfc,22.439962
10/27/10,wfc,22.301391
10/28/10,wfc,22.465945
10/29/10,wfc,22.569873
11/01/2010,wfc,22.457284
11/02/2010,wfc,22.491926
11/03/2010,wfc,22.960508
11/04/2010,wfc,23.828252
11/05/2010,wfc,25.355482
11/08/2010,wfc,25.199289
11/09/2010,wfc,24.40964
11/10/2010,wfc,24.800126
11/11/2010,wfc,24.461706
11/12/2010,wfc,23.897673
11/15/10,wfc,23.993124
11/16/10,wfc,23.593962
11/17/10,wfc,23.307607
11/18/10,wfc,23.87164
11/19/10,wfc,23.854285
11/22/10,wfc,23.385704
11/23/10,wfc,23.255541
11/24/10,wfc,23.524543
11/26/10,wfc,23.12538
11/29/10,wfc,23.60264
11/30/10,wfc,23.611316
12/01/2010,wfc,23.888995
12/02/2010,wfc,24.973675
12/03/2010,wfc,25.207965
12/06/2010,wfc,24.938965
12/07/2010,wfc,24.704674
12/08/2010,wfc,25.485645
12/09/2010,wfc,26.093064
12/10/2010,wfc,26.266614
12/13/10,wfc,26.223226
12/14/10,wfc,25.876128
12/15/10,wfc,25.850097
12/16/10,wfc,26.049678
12/17/10,wfc,25.997612
12/20/10,wfc,26.119097
12/21/10,wfc,26.743873
12/22/10,wfc,27.169067
12/23/10,wfc,26.891389
12/27/10,wfc,27.082292
12/28/10,wfc,27.073616
12/29/10,wfc,26.917422
12/30/10,wfc,26.743873
12/31/10,wfc,26.891389
01/03/2011,wfc,27.403358
01/04/2011,wfc,27.4641
01/05/2011,wfc,28.088875
01/06/2011,wfc,27.897974
01/07/2011,wfc,27.333939
01/10/2011,wfc,27.073616
01/11/2011,wfc,27.247164
01/12/2011,wfc,27.776487
1/13/11,wfc,27.672358
1/14/11,wfc,28.418619
1/18/11,wfc,28.193007
1/19/11,wfc,27.602939
1/20/11,wfc,27.672358
1/21/11,wfc,28.210359
1/24/11,wfc,28.375232
1/25/11,wfc,28.375232
1/26/11,wfc,28.158296
1/27/11,wfc,28.201683
1/28/11,wfc,27.628972
1/31/11,wfc,28.132262
02/01/2011,wfc,29.017361
02/02/2011,wfc,28.435105
02/03/2011,wfc,28.461176
02/04/2011,wfc,28.469865
02/07/2011,wfc,28.95653
02/08/2011,wfc,29.634383
02/09/2011,wfc,28.791413
02/10/2011,wfc,28.678436
02/11/2011,wfc,29.338908
2/14/11,wfc,29.434503
2/15/11,wfc,29.269386
2/16/11,wfc,28.939149
2/17/11,wfc,28.634985
2/18/11,wfc,28.36558
2/22/11,wfc,27.270585
2/23/11,wfc,27.374871
2/24/11,wfc,27.322729
2/25/11,wfc,28.157012
2/28/11,wfc,28.035343
03/01/2011,wfc,27.505227
03/02/2011,wfc,27.418323
03/03/2011,wfc,28.165701
03/04/2011,wfc,27.731179
03/07/2011,wfc,27.56606
03/08/2011,wfc,28.252604
03/09/2011,wfc,28.504627
03/10/2011,wfc,27.861537
03/11/2011,wfc,28.13963
3/14/11,wfc,27.896296
3/15/11,wfc,28.044035
3/16/11,wfc,27.140229
3/17/11,wfc,27.253206
3/18/11,wfc,27.661655
3/21/11,wfc,27.705107
3/22/11,wfc,27.383562
3/23/11,wfc,27.33142
3/24/11,wfc,27.470777
3/25/11,wfc,27.819169
3/28/11,wfc,27.531745
3/29/11,wfc,27.514325
3/30/11,wfc,27.793039
3/31/11,wfc,27.618842
04/01/2011,wfc,27.923688
04/04/2011,wfc,27.69723
04/05/2011,wfc,27.862718
04/06/2011,wfc,28.219822
04/07/2011,wfc,28.019493
04/08/2011,wfc,27.540455
04/11/2011,wfc,27.348838
04/12/2011,wfc,27.348838
4/13/11,wfc,26.721731
4/14/11,wfc,26.26011
4/15/11,wfc,26.033655
4/18/11,wfc,25.711392
4/19/11,wfc,26.190432
4/20/11,wfc,25.110414
4/21/11,wfc,24.85783
4/25/11,wfc,24.875249
4/26/11,wfc,25.145254
4/27/11,wfc,25.493647
4/28/11,wfc,25.493647
4/29/11,wfc,25.35429
05/02/2011,wfc,25.371708
05/03/2011,wfc,25.702682
05/04/2011,wfc,25.169215
05/05/2011,wfc,24.600763
05/06/2011,wfc,24.705709
05/09/2011,wfc,24.670726
05/10/2011,wfc,24.95058
05/11/2011,wfc,24.627
05/12/2011,wfc,24.688218
5/13/11,wfc,24.425857
5/16/11,wfc,24.364639
5/17/11,wfc,25.142978
5/18/11,wfc,25.291649
5/19/11,wfc,25.020543
5/20/11,wfc,24.487074
5/23/11,wfc,24.076042
5/24/11,wfc,24.163494
5/25/11,wfc,24.102277
5/26/11,wfc,24.224713
5/27/11,wfc,24.609509
5/31/11,wfc,24.810654
06/01/2011,wfc,23.560064
06/02/2011,wfc,23.752462
06/03/2011,wfc,23.490101
06/06/2011,wfc,22.965378
06/07/2011,wfc,22.536854
06/08/2011,wfc,22.178293
06/09/2011,wfc,22.930395
06/10/2011,wfc,22.982869
6/13/11,wfc,23.525082
6/14/11,wfc,23.630027
6/15/11,wfc,23.218993
6/16/11,wfc,23.437627
6/17/11,wfc,23.901133
6/20/11,wfc,23.56881
6/21/11,wfc,24.014823
6/22/11,wfc,23.936116
6/23/11,wfc,23.647518
6/24/11,wfc,23.839916
6/27/11,wfc,24.006079
6/28/11,wfc,24.041059
6/29/11,wfc,24.548292
6/30/11,wfc,24.539546
07/01/2011,wfc,25.073015
07/05/2011,wfc,24.85438
07/06/2011,wfc,24.592019
07/07/2011,wfc,25.064269
07/08/2011,wfc,24.749435
07/11/2011,wfc,24.128514
07/12/2011,wfc,23.953605
7/13/11,wfc,24.076042
7/14/11,wfc,23.857407
7/15/11,wfc,23.769953
7/18/11,wfc,23.50759
7/19/11,wfc,24.845635
7/20/11,wfc,25.099252
7/21/11,wfc,25.693936
7/22/11,wfc,25.484047
7/25/11,wfc,25.317886
7/26/11,wfc,25.335376
7/27/11,wfc,24.994306
7/28/11,wfc,24.749435
7/29/11,wfc,24.434602
08/01/2011,wfc,24.425857
08/02/2011,wfc,23.769953
08/03/2011,wfc,23.980771
08/04/2011,wfc,22.610441
08/05/2011,wfc,22.14488
08/08/2011,wfc,20.142091
08/09/2011,wfc,21.767162
08/10/2011,wfc,20.09817
08/11/2011,wfc,21.336739
08/12/2011,wfc,21.19619
8/15/11,wfc,21.977982
8/16/11,wfc,21.565125
8/17/11,wfc,21.855003
8/18/11,wfc,20.83604
8/19/11,wfc,20.519811
8/22/11,wfc,20.106954
8/23/11,wfc,21.029292
8/24/11,wfc,21.459716
8/25/11,wfc,21.749594
8/26/11,wfc,21.600263
8/29/11,wfc,22.329348
8/30/11,wfc,22.31178
8/31/11,wfc,22.926672
09/01/2011,wfc,22.162449
09/02/2011,wfc,21.257681
09/06/2011,wfc,21.011724
09/07/2011,wfc,21.925276
09/08/2011,wfc,21.433363
09/09/2011,wfc,20.660357
09/12/2011,wfc,21.169839
9/13/11,wfc,21.398227
9/14/11,wfc,21.688105
9/15/11,wfc,22.127313
9/16/11,wfc,21.916493
9/19/11,wfc,21.371874
9/20/11,wfc,21.670536
9/21/11,wfc,20.827255
9/22/11,wfc,20.352911
9/23/11,wfc,20.809688
9/26/11,wfc,21.775947
9/27/11,wfc,21.925276
9/28/11,wfc,21.477285
9/29/11,wfc,21.951629
9/30/11,wfc,21.187408
10/03/2011,wfc,20.361696
10/04/2011,wfc,21.266464
10/05/2011,wfc,21.521205
10/06/2011,wfc,22.285428
10/07/2011,wfc,21.556343
10/10/2011,wfc,22.953023
10/11/2011,wfc,22.88275
10/12/2011,wfc,23.673326
10/13/11,wfc,22.944241
10/14/11,wfc,23.427369
10/17/11,wfc,21.450932
10/18/11,wfc,22.715852
10/19/11,wfc,22.118529
10/20/11,wfc,22.62801
10/21/11,wfc,23.111139
10/24/11,wfc,23.295607
10/25/11,wfc,22.443542
10/26/11,wfc,22.62801
10/27/11,wfc,23.778735
10/28/11,wfc,23.78752
10/31/11,wfc,22.759772
11/01/2011,wfc,21.758378
11/02/2011,wfc,22.358609
11/03/2011,wfc,22.782301
11/04/2011,wfc,22.420397
11/07/2011,wfc,22.438051
11/08/2011,wfc,23.417841
11/09/2011,wfc,22.058493
11/10/2011,wfc,22.137936
11/11/2011,wfc,22.64107
11/14/11,wfc,22.15559
11/15/11,wfc,22.323302
11/16/11,wfc,22.014359
11/17/11,wfc,21.776032
11/18/11,wfc,21.793686
11/21/11,wfc,21.343513
11/22/11,wfc,21.122839
11/23/11,wfc,20.487299
11/25/11,wfc,20.752108
11/28/11,wfc,21.317031
11/29/11,wfc,21.255243
11/30/11,wfc,22.826437
12/01/2011,wfc,22.632243
12/02/2011,wfc,23.011801
12/05/2011,wfc,23.603206
12/06/2011,wfc,23.523763
12/07/2011,wfc,23.87684
12/08/2011,wfc,23.117725
12/09/2011,wfc,23.753263
12/12/2011,wfc,23.205995
12/13/11,wfc,22.764648
12/14/11,wfc,22.826437
12/15/11,wfc,22.605764
12/16/11,wfc,22.932359
12/19/11,wfc,22.340955
12/20/11,wfc,23.39136
12/21/11,wfc,23.735609
12/22/11,wfc,24.053379
12/23/11,wfc,24.530034
12/27/11,wfc,24.371149
12/28/11,wfc,23.929803
12/29/11,wfc,24.503553
12/30/11,wfc,24.327013
01/03/2012,wfc,25.094957
01/04/2012,wfc,25.209706
01/05/2012,wfc,25.615746
01/06/2012,wfc,25.545131
01/09/2012,wfc,25.862899
01/10/2012,wfc,25.959996
01/11/2012,wfc,26.145362
01/12/2012,wfc,26.136535
1/13/12,wfc,26.136535
1/17/12,wfc,26.330727
1/18/12,wfc,26.69263
1/19/12,wfc,26.613188
1/20/12,wfc,26.957439
1/23/12,wfc,27.292862
1/24/12,wfc,26.957439
1/25/12,wfc,26.657324
1/26/12,wfc,25.642226
1/27/12,wfc,26.127708
1/30/12,wfc,25.818765
1/31/12,wfc,25.783456
